loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,income,Credit_Score,co_applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
1,Sex Not Available,0,type2,p3,1,0,1,316500,360.0,0,0,0,348000.0,0,pr,0,7260.0,592,0,5,1,90.94827586,south,0,1,36.0
1,Male,0,type2,p3,1,0,1,146500,360.0,0,0,0,198000.0,0,pr,0,2460.0,833,0,2,1,73.98989899,North,0,0,45.0
1,Male,1,type1,p3,1,0,0,286500,360.0,0,0,0,418000.0,0,pr,0,5220.0,516,0,5,0,68.54066986,North,0,0,24.0
1,Female,0,type1,p4,1,0,0,406500,360.0,0,0,0,438000.0,0,pr,0,6660.0,620,0,4,0,92.80821918,south,0,0,34.0
1,Male,0,type2,p1,1,0,1,86500,360.0,0,0,0,88000.0,0,pr,0,3720.0,751,0,0,1,98.29545455,North,0,0,30.0
1,Male,0,type1,p3,1,0,0,156500,360.0,0,0,1,208000.0,0,pr,0,2040.0,782,0,6,1,75.24038462,North,0,1,30.0
1,Male,0,type2,p4,1,0,1,306500,360.0,0,0,0,338000.0,0,pr,0,7260.0,892,0,4,1,90.68047337,central,0,1,41.0
1,Joint,0,type1,p4,1,0,0,576500,360.0,0,0,0,968000.0,0,pr,0,16920.0,571,1,4,0,59.55578512,North,0,0,21.0
1,Male,0,type3,p1,1,0,0,176500,360.0,0,0,0,178000.0,0,pr,0,1980.0,665,0,1,1,99.15730337,south,0,1,59.0
1,Male,1,type3,p1,1,0,0,246500,360.0,0,0,0,248000.0,0,pr,0,8640.0,847,0,3,1,99.39516129,south,0,0,33.0
0,Sex Not Available,0,type1,p3,1,0,0,136500,360.0,0,0,0,698000.0,0,pr,0,2940.0,612,0,5,1,19.55587393,south,0,0,25.0
1,Sex Not Available,0,type1,p4,1,0,0,516500,240.0,0,0,0,908000.0,0,pr,0,12900.0,838,0,3,1,56.88325991,south,0,0,23.0
1,Joint,0,type1,p4,1,0,0,426500,180.0,0,0,0,538000.0,0,pr,0,7260.0,513,1,2,0,79.27509294,North,0,0,46.0
1,Female,0,type1,p3,1,0,0,186500,240.0,0,0,0,288000.0,0,pr,0,3720.0,556,0,6,1,64.75694444,North,0,0,45.0
1,Male,0,type1,p4,1,0,0,546500,360.0,0,0,0,778000.0,0,pr,0,6900.0,792,0,4,0,70.24421594,North,0,0,37.0
1,Male,0,type2,p1,1,0,1,346500,360.0,0,0,0,358000.0,0,pr,0,4260.0,530,0,2,0,96.7877095,south,0,1,51.0
0,Male,0,type1,p4,1,0,0,296500,360.0,0,0,0,608000.0,0,pr,0,5880.0,656,0,2,1,48.76644737,North,0,0,47.0
1,Female,1,type2,p3,1,0,1,136500,240.0,0,0,0,158000.0,0,pr,0,4140.0,834,0,3,1,86.39240506,central,0,0,22.0
1,Female,0,type1,p4,1,0,0,96500,156.0,0,0,0,208000.0,0,pr,0,2880.0,508,0,4,1,46.39423077,central,0,0,34.0
0,Male,1,type1,p1,1,0,0,536500,360.0,0,0,0,598000.0,0,pr,0,6420.0,857,0,3,0,89.71571906,south,0,0,45.0
0,Female,0,type1,p1,1,0,0,326500,324.0,1,0,0,338000.0,0,pr,0,7140.0,774,0,1,1,96.59763314,North,0,0,42.0
1,Joint,0,type1,p4,1,0,0,616500,360.0,0,0,0,758000.0,0,pr,0,8640.0,513,1,3,0,81.33245383,North,0,0,41.0
0,Male,0,type1,p3,1,0,0,2186500,360.0,0,0,0,4458000.0,0,pr,0,79140.0,530,0,6,1,49.04665769,North,0,1,15.0
1,Male,0,type1,p4,1,0,0,346500,360.0,0,0,0,878000.0,0,pr,0,7860.0,827,0,6,1,39.46469248,North,0,0,37.0
1,Sex Not Available,0,type3,p4,1,0,0,86500,300.0,0,0,0,108000.0,0,pr,0,5760.0,663,0,5,1,80.09259259,south,0,1,39.0
1,Male,0,type1,p3,1,0,0,196500,360.0,0,0,0,228000.0,0,pr,0,4260.0,544,0,4,1,86.18421053,North,0,1,42.0
1,Male,0,type2,p3,1,0,1,146500,360.0,0,0,0,168000.0,0,pr,0,2400.0,566,0,3,1,87.20238095,North,0,0,42.0
1,Sex Not Available,0,type3,p3,1,0,0,156500,360.0,0,0,0,248000.0,0,pr,0,3720.0,761,0,3,1,63.10483871,south,0,0,51.0
1,Sex Not Available,1,type2,p4,1,0,1,236500,360.0,0,0,0,318000.0,0,pr,0,5760.0,679,0,2,1,74.37106918,south,0,0,39.0
1,Female,0,type2,p4,1,0,1,426500,360.0,0,0,0,458000.0,0,pr,0,5160.0,665,0,2,1,93.12227074,south,0,0,57.0
1,Female,0,type1,p3,1,0,0,246500,360.0,0,0,0,308000.0,0,pr,0,4200.0,603,0,2,1,80.03246753,North,0,0,44.0
1,Joint,0,type1,p1,1,0,0,716500,360.0,0,0,0,758000.0,0,pr,0,7440.0,839,1,3,0,94.52506596,south,0,0,47.0
1,Joint,1,type1,p3,1,0,0,156500,180.0,0,0,0,418000.0,0,pr,0,6300.0,513,1,4,1,75.13586957,central,0,1,39.0
1,Sex Not Available,0,type1,p3,1,0,0,286500,360.0,0,0,0,328000.0,0,pr,0,4980.0,731,0,1,1,87.34756098,south,0,1,58.0
1,Male,0,type2,p3,1,0,1,156500,360.0,0,0,0,218000.0,0,pr,0,1800.0,519,0,2,1,71.78899083,central,0,0,47.0
1,Joint,0,type2,p4,1,0,1,486500,360.0,0,0,0,508000.0,0,pr,0,5760.0,802,1,4,0,95.76771654,North,0,0,39.0
1,Sex Not Available,0,type1,p4,1,0,0,356500,180.0,0,0,0,608000.0,0,pr,0,6900.0,551,1,4,1,58.63486842,south,0,0,48.0
1,Male,0,type1,p2,1,0,0,506500,360.0,0,0,0,1428000.0,0,pr,0,4560.0,697,0,3,0,35.46918768,North,0,0,46.0
1,Female,0,type1,p4,1,0,0,186500,180.0,0,0,0,278000.0,0,pr,0,10080.0,789,0,3,1,67.08633094,central,0,0,23.0
1,Female,0,type1,p3,1,0,0,346500,360.0,0,0,0,468000.0,0,pr,0,3660.0,677,0,2,0,74.03846154,North,0,0,43.0
1,Joint,1,type2,p4,1,0,1,276500,360.0,0,0,0,308000.0,0,pr,0,6720.0,571,1,1,0,89.77272727,south,0,0,28.0
1,Male,0,type1,p3,1,0,0,106500,120.0,0,0,0,288000.0,0,pr,0,9120.0,655,0,1,1,36.97916667,south,0,0,7.0
1,Female,0,type2,p1,1,0,1,196500,360.0,0,0,0,418000.0,0,pr,0,3780.0,583,1,1,1,75.13586957,North,0,1,39.0
1,Male,0,type1,p1,1,0,0,296500,360.0,1,0,0,398000.0,0,pr,0,4140.0,551,0,1,0,74.49748744,North,0,0,49.0
1,Joint,0,type1,p3,1,0,0,476500,324.0,0,0,0,828000.0,0,pr,0,11040.0,897,1,2,0,57.54830918,south,0,0,49.0
1,Joint,0,type1,p3,1,0,0,446500,360.0,0,0,0,568000.0,0,pr,0,5700.0,824,1,2,0,78.60915493,North,0,0,45.0
1,Joint,1,type1,p1,1,0,0,406500,180.0,0,0,0,728000.0,0,sr,0,7320.0,807,1,4,1,55.83791209,North,0,1,38.0
1,Joint,1,type1,p4,1,0,0,596500,360.0,0,0,0,658000.0,0,pr,0,11760.0,540,1,2,1,90.65349544,central,0,1,46.0
1,Female,0,type1,p3,1,0,0,266500,180.0,0,0,0,378000.0,0,pr,0,6540.0,725,0,2,0,70.5026455,North,0,0,31.0
1,Female,0,type1,p4,1,0,0,506500,360.0,0,1,0,568000.0,0,pr,0,6900.0,846,0,1,0,89.17253521,North,0,0,44.0
1,Joint,0,type1,p4,1,0,0,256500,180.0,0,0,0,348000.0,0,pr,0,9540.0,599,1,2,0,73.70689655,North,0,1,37.0
1,Male,0,type1,p4,1,0,0,676500,360.0,0,0,1,928000.0,0,pr,0,8280.0,527,0,3,0,72.8987069,North,0,1,5.0
1,Male,0,type1,p3,1,0,0,236500,240.0,0,0,0,478000.0,0,pr,0,11820.0,707,0,4,1,49.47698745,North,0,0,49.0
1,Sex Not Available,0,type1,p4,1,0,0,266500,360.0,0,0,0,368000.0,0,pr,0,3720.0,794,0,5,0,72.41847826,south,0,0,46.0
0,Female,0,type1,p1,1,0,0,376500,180.0,0,0,0,418000.0,0,pr,0,9300.0,769,0,4,1,90.07177033,North,0,0,31.0
1,Joint,0,type3,p4,1,0,0,676500,360.0,0,0,0,1208000.0,0,pr,0,5760.0,579,1,3,0,56.00165563,North,0,0,39.0
1,Male,1,type1,p4,1,0,0,556500,360.0,0,0,0,728000.0,0,pr,0,9900.0,718,0,4,0,76.44230769,North,0,0,37.0
1,Male,0,type1,p4,1,0,0,456500,360.0,0,0,0,418000.0,0,pr,0,8100.0,643,1,6,1,75.13586957,south,0,1,39.0
1,Joint,1,type1,p1,1,0,0,726500,360.0,0,0,0,808000.0,0,pr,0,10920.0,554,1,1,0,89.91336634,North,0,0,41.0
1,Sex Not Available,0,type1,p3,1,0,0,336500,120.0,0,0,0,678000.0,0,pr,0,16860.0,593,1,4,1,49.63126844,south,0,0,25.0
1,Sex Not Available,0,type3,p3,1,0,0,246500,360.0,0,0,0,298000.0,0,pr,0,6120.0,788,1,5,1,82.71812081,south,0,0,36.0
1,Male,0,type1,p1,1,0,0,296500,240.0,0,0,0,368000.0,0,pr,0,12060.0,550,1,2,1,80.57065217,North,0,1,12.0
1,Sex Not Available,0,type2,p3,1,0,1,356500,360.0,0,0,0,418000.0,0,pr,0,3480.0,818,1,4,1,75.13586957,south,0,1,39.0
1,Female,0,type2,p4,1,0,1,196500,360.0,0,1,0,208000.0,0,pr,0,2220.0,857,0,1,1,94.47115385,North,0,1,49.0
1,Male,1,type1,p4,1,0,0,266500,324.0,0,0,0,568000.0,0,pr,0,4800.0,824,0,3,1,46.91901408,south,0,0,38.0
1,Sex Not Available,0,type1,p1,1,0,0,96500,360.0,0,0,0,118000.0,0,ir,0,4200.0,864,0,3,1,81.77966102,south,0,0,45.0
1,Joint,0,type1,p3,1,0,0,576500,360.0,0,0,0,1448000.0,0,pr,0,19380.0,822,1,3,0,39.81353591,south,0,0,23.0
1,Male,0,type2,p4,1,0,1,436500,360.0,0,0,0,448000.0,0,pr,0,5760.0,764,0,4,0,97.43303571,North,0,0,39.0
1,Sex Not Available,0,type1,p4,1,0,0,476500,360.0,0,0,0,658000.0,0,pr,0,12180.0,865,1,1,0,72.41641337,south,0,0,40.0
1,Male,1,type3,p1,1,0,0,266500,360.0,0,0,0,268000.0,0,pr,0,2280.0,859,0,2,1,99.44029851,North,0,0,61.0
1,Joint,0,type1,p3,1,0,0,266500,360.0,0,0,0,658000.0,0,pr,0,3060.0,576,1,3,1,40.50151976,south,0,0,46.0
1,Sex Not Available,0,type1,p4,1,0,0,306500,180.0,0,0,0,718000.0,0,sr,0,17160.0,618,0,4,0,42.68802228,North,0,0,36.0
1,Joint,0,type2,p4,1,0,1,296500,360.0,0,0,0,338000.0,0,pr,0,5760.0,583,1,4,0,87.72189349,south,0,1,39.0
1,Male,0,type1,p4,1,0,0,436500,360.0,0,0,0,418000.0,0,pr,0,10500.0,900,1,2,0,75.13586957,North,0,1,39.0
1,Male,1,type1,p3,1,0,0,616500,360.0,0,0,0,828000.0,0,pr,0,9840.0,701,1,1,0,74.45652174,south,0,0,46.0
1,Joint,0,type1,p4,1,0,0,596500,360.0,0,0,0,688000.0,0,pr,0,6720.0,855,1,2,0,86.7005814,North,0,0,30.0
1,Male,0,type1,p1,1,0,0,356500,360.0,1,0,0,418000.0,0,pr,0,3540.0,847,1,5,0,75.13586957,south,0,1,39.0
1,Female,0,type1,p3,1,0,0,126500,360.0,0,0,0,288000.0,0,pr,0,1680.0,807,0,5,1,43.92361111,North,0,0,32.0
0,Male,1,type1,p3,1,0,0,446500,360.0,0,0,0,598000.0,0,pr,0,6540.0,729,0,3,1,74.66555184,North,0,0,47.0
1,Joint,1,type2,p1,1,0,1,166500,360.0,0,0,0,168000.0,0,pr,0,6600.0,625,1,1,1,99.10714286,North,0,0,38.0
1,Joint,0,type1,p1,1,0,0,726500,360.0,0,0,0,858000.0,0,pr,0,15000.0,895,1,4,0,84.67365967,south,0,0,30.0
1,Male,0,type1,p1,1,0,0,156500,360.0,1,0,0,418000.0,0,pr,0,4860.0,841,1,1,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p3,1,0,0,286500,360.0,1,0,0,388000.0,0,ir,0,33180.0,500,1,3,1,73.84020619,south,0,1,28.0
1,Male,0,type3,p4,1,0,0,386500,360.0,0,0,0,408000.0,0,pr,0,5760.0,776,0,2,0,94.73039216,North,0,0,39.0
1,Male,0,type1,p4,1,0,0,486500,360.0,0,0,0,928000.0,0,pr,0,14340.0,776,1,2,0,52.42456897,south,0,0,21.0
1,Sex Not Available,0,type1,p4,1,0,0,486500,180.0,0,0,0,658000.0,0,pr,0,10920.0,512,0,6,1,73.93617021,south,0,0,38.0
1,Male,0,type1,p3,1,0,0,396500,360.0,0,0,0,918000.0,0,pr,0,5340.0,783,0,3,1,43.19172113,North,0,0,43.0
1,Male,0,type1,p3,1,0,0,206500,180.0,0,0,0,268000.0,0,pr,0,4860.0,870,0,2,1,77.05223881,North,0,0,37.0
1,Joint,0,type1,p4,1,0,0,566500,360.0,1,0,0,1558000.0,0,ir,0,3960.0,523,1,4,0,36.36071887,south,0,0,19.0
0,Female,0,type1,p1,1,0,0,116500,324.0,1,0,0,118000.0,0,pr,0,2460.0,619,0,1,1,98.72881356,North,0,0,37.0
1,Joint,0,type1,p3,0,0,0,166500,180.0,0,0,0,948000.0,0,pr,0,4860.0,660,1,5,1,17.56329114,North,0,0,40.0
1,Female,1,type1,p1,1,0,0,156500,360.0,0,0,0,188000.0,0,pr,0,2760.0,538,0,3,1,83.24468085,North,0,0,32.0
1,Male,0,type1,p4,1,0,0,446500,360.0,0,0,0,1088000.0,0,ir,0,12420.0,842,0,3,0,41.03860294,south,0,0,25.0
1,Joint,0,type1,p3,1,0,0,356500,360.0,0,0,0,518000.0,0,pr,0,8460.0,749,1,4,0,68.82239382,south,0,0,40.0
1,Sex Not Available,1,type1,p3,1,0,0,146500,360.0,0,0,0,418000.0,0,pr,0,3420.0,644,1,6,1,75.13586957,south,0,1,39.0
1,Sex Not Available,0,type3,p3,1,0,0,326500,360.0,0,0,0,388000.0,0,pr,0,5880.0,877,1,3,1,84.14948454,south,0,0,37.0
1,Male,0,type2,p3,1,0,1,76500,360.0,0,0,0,88000.0,0,pr,0,2940.0,763,0,5,1,86.93181818,North,0,0,43.0
1,Male,0,type1,p3,1,0,0,186500,360.0,0,0,0,238000.0,0,pr,0,5520.0,708,0,1,1,78.36134454,North,0,0,40.0
1,Sex Not Available,0,type3,p4,1,0,0,206500,360.0,0,0,0,218000.0,0,pr,0,5760.0,861,0,1,1,94.72477064,south,0,0,39.0
1,Male,0,type1,p3,1,0,0,166500,360.0,0,0,0,358000.0,0,pr,0,5640.0,677,0,3,1,46.50837989,south,0,0,14.0
1,Sex Not Available,1,type1,p3,1,0,0,436500,360.0,0,0,0,728000.0,0,pr,0,3660.0,673,0,5,1,59.95879121,south,0,1,60.0
1,Male,0,type1,p1,1,0,0,176500,360.0,0,0,0,188000.0,0,pr,0,13800.0,736,0,6,1,93.88297872,south,0,1,17.0
1,Sex Not Available,0,type1,p1,1,0,0,176500,360.0,1,0,0,418000.0,0,pr,0,3120.0,585,1,1,0,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p4,1,0,0,86500,360.0,0,0,0,158000.0,0,pr,0,5040.0,579,1,3,1,54.74683544,south,0,0,36.0
1,Sex Not Available,1,type1,p3,1,0,0,206500,360.0,0,0,0,358000.0,0,pr,0,2700.0,825,1,5,1,57.68156425,south,0,0,44.0
1,Joint,0,type3,p3,1,0,0,256500,324.0,1,0,0,298000.0,0,pr,0,6300.0,594,1,6,1,86.0738255,North,0,0,39.0
1,Sex Not Available,0,type2,p3,1,0,1,116500,360.0,0,1,0,98000.0,0,pr,0,2820.0,500,0,4,1,118.877551,south,0,1,45.0
1,Joint,0,type2,p3,1,0,1,286500,360.0,0,0,0,718000.0,0,pr,0,4200.0,647,1,5,1,39.90250696,North,0,0,34.0
1,Male,0,type3,p3,1,0,0,316500,360.0,0,0,0,398000.0,0,pr,0,3840.0,528,0,1,1,79.52261307,North,0,0,47.0
1,Joint,0,type1,p4,1,0,0,236500,360.0,0,0,0,418000.0,0,pr,0,6000.0,834,1,4,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type3,p4,1,0,0,286500,360.0,0,0,0,428000.0,0,pr,0,5760.0,550,1,5,1,66.93925234,south,0,0,39.0
1,Joint,1,type1,p3,1,0,0,246500,180.0,0,0,0,508000.0,0,pr,0,8520.0,788,1,4,1,48.52362205,North,0,0,22.0
1,Sex Not Available,0,type1,p4,1,0,0,96500,300.0,1,0,0,68000.0,0,pr,0,1680.0,661,0,5,1,141.9117647,south,0,1,44.0
1,Joint,0,type1,p3,1,0,0,336500,360.0,0,0,0,478000.0,0,pr,0,5820.0,797,1,1,0,70.39748954,North,0,0,30.0
1,Joint,0,type2,p1,1,0,1,526500,360.0,0,0,0,538000.0,0,pr,0,5280.0,671,1,1,0,97.86245353,south,0,0,54.0
1,Male,1,type1,p3,1,0,0,306500,180.0,0,0,0,528000.0,0,pr,0,7620.0,745,0,2,1,58.04924242,North,0,0,36.0
1,Sex Not Available,0,type1,p1,1,0,0,186500,360.0,1,0,0,208000.0,0,pr,0,4020.0,825,0,1,1,89.66346154,south,0,1,27.0
1,Female,0,type1,p4,1,0,0,456500,360.0,0,0,0,548000.0,0,pr,0,7980.0,711,0,4,0,83.30291971,North,0,0,37.0
1,Female,0,type1,p3,1,0,0,456500,240.0,0,0,0,628000.0,0,pr,0,7440.0,882,1,4,1,72.6910828,North,0,0,40.0
1,Joint,0,type2,p1,1,0,1,246500,360.0,0,0,0,248000.0,0,pr,0,3240.0,799,1,4,1,99.39516129,central,0,0,61.0
1,Joint,0,type1,p3,1,0,0,296500,240.0,0,0,0,398000.0,0,ir,0,12000.0,527,1,4,1,74.49748744,North,0,0,40.0
1,Male,0,type2,p1,1,0,1,426500,360.0,0,0,0,438000.0,0,pr,0,4860.0,839,0,1,0,97.37442922,North,0,0,59.0
1,Joint,0,type1,p4,1,0,0,406500,360.0,0,0,0,688000.0,0,pr,0,13920.0,785,1,2,0,59.08430233,North,0,0,37.0
1,Female,1,type1,p3,1,0,0,326500,360.0,0,0,0,558000.0,0,pr,0,4320.0,749,0,3,0,58.5125448,North,0,0,36.0
0,Joint,1,type1,p1,1,0,0,206500,324.0,1,0,0,228000.0,0,pr,0,3120.0,624,1,2,1,90.57017544,North,0,0,42.0
1,Joint,0,type1,p1,1,0,0,296500,360.0,1,0,0,1198000.0,0,pr,0,6420.0,691,1,3,0,24.74958264,North,0,0,31.0
1,Male,0,type1,p1,1,0,0,606500,360.0,0,0,0,908000.0,0,pr,0,11580.0,804,0,2,0,66.79515419,North,0,0,23.0
1,Sex Not Available,0,type1,p3,0,0,0,286500,360.0,0,0,0,378000.0,0,pr,0,5400.0,818,1,2,1,75.79365079,south,0,0,41.0
1,Joint,0,type1,p3,1,0,0,266500,360.0,0,0,0,348000.0,0,ir,0,6180.0,845,1,1,0,76.58045977,North,0,1,16.0
1,Male,0,type1,p4,1,0,0,486500,360.0,0,0,0,1008000.0,0,pr,0,55260.0,657,0,3,1,48.26388889,North,0,0,8.0
1,Joint,0,type1,p4,1,0,0,616500,240.0,0,0,0,928000.0,0,pr,0,11700.0,849,1,3,0,66.43318966,North,0,1,34.0
1,Sex Not Available,0,type1,p4,1,0,0,106500,360.0,0,0,0,168000.0,0,ir,0,7380.0,871,0,2,1,63.39285714,south,0,0,33.0
1,Sex Not Available,0,type3,p4,1,0,0,546500,360.0,0,0,0,418000.0,0,pr,0,0.0,672,1,3,1,75.13586957,south,0,1,39.0
1,Joint,0,type1,p4,1,0,0,326500,360.0,0,0,0,608000.0,0,pr,0,6960.0,900,1,1,1,53.70065789,North,0,0,39.0
1,Male,0,type3,p3,1,0,0,76500,180.0,0,0,0,238000.0,0,pr,0,1920.0,815,0,4,1,32.14285714,North,0,1,33.0
1,Joint,0,type1,p1,1,0,0,286500,360.0,0,0,0,438000.0,0,ir,0,6000.0,886,1,5,0,65.4109589,North,0,0,39.0
1,Female,0,type1,p3,1,0,0,336500,360.0,0,0,0,398000.0,0,pr,0,5040.0,737,0,3,1,84.54773869,North,0,1,40.0
1,Male,0,type3,p4,1,0,0,486500,360.0,0,0,0,478000.0,0,pr,0,5760.0,580,0,1,0,101.7782427,North,0,1,39.0
1,Joint,0,type2,p4,1,0,1,486500,360.0,0,0,0,518000.0,0,pr,0,5760.0,707,1,1,0,93.91891892,south,0,0,39.0
1,Female,0,type1,p4,1,0,0,566500,360.0,0,0,0,758000.0,0,pr,0,10920.0,821,0,2,0,74.73614776,North,0,0,23.0
1,Joint,0,type1,p2,1,0,0,426500,360.0,0,0,0,568000.0,0,ir,0,21300.0,634,1,4,0,75.08802817,North,0,1,54.0
1,Joint,0,type1,p1,1,0,0,476500,360.0,0,0,0,498000.0,0,pr,0,8460.0,790,1,1,0,95.68273092,North,0,0,31.0
1,Sex Not Available,0,type1,p3,1,0,0,166500,360.0,0,0,0,278000.0,0,pr,0,3960.0,572,1,5,1,59.89208633,south,0,0,39.0
1,Sex Not Available,0,type1,p4,1,0,0,136500,180.0,1,0,0,288000.0,0,pr,0,6420.0,849,0,2,1,47.39583333,south,0,0,18.0
0,Male,0,type3,p4,1,0,0,816500,360.0,0,0,0,878000.0,0,pr,0,5760.0,789,0,3,0,92.99544419,south,0,0,39.0
1,Male,0,type1,p4,1,0,0,266500,360.0,0,0,0,428000.0,0,pr,0,4500.0,766,0,4,1,62.26635514,south,0,0,29.0
1,Joint,0,type1,p1,1,0,0,536500,360.0,0,0,0,588000.0,0,pr,0,9780.0,784,1,1,0,91.2414966,North,0,0,29.0
1,Sex Not Available,0,type1,p3,1,0,0,256500,360.0,0,0,0,388000.0,0,pr,0,10860.0,814,1,4,1,66.10824742,south,0,1,20.0
1,Female,0,type1,p3,1,0,0,286500,360.0,0,0,0,448000.0,0,pr,0,4440.0,860,1,5,1,63.95089286,south,0,0,37.0
1,Female,1,type1,p3,1,0,0,596500,360.0,0,0,0,928000.0,0,pr,0,8520.0,763,0,3,1,64.27801724,south,0,1,49.0
1,Female,1,type1,p3,1,0,0,156500,156.0,0,0,0,328000.0,0,pr,0,3240.0,835,0,5,1,47.71341463,south,0,0,49.0
1,Female,0,type1,p1,1,0,0,346500,360.0,0,0,0,428000.0,0,sr,0,7680.0,727,0,2,0,80.95794393,south,0,0,38.0
1,Sex Not Available,0,type1,p1,1,0,0,156500,240.0,0,0,0,198000.0,0,pr,0,4440.0,661,0,4,1,79.04040404,south,0,0,37.0
1,Female,0,type1,p4,1,0,0,336500,240.0,0,0,0,418000.0,0,pr,0,4560.0,536,1,6,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p4,1,0,0,226500,360.0,0,0,0,328000.0,0,pr,0,2580.0,814,1,5,1,69.05487805,south,0,0,37.0
1,Sex Not Available,0,type3,p3,1,0,0,196500,180.0,1,0,0,238000.0,0,pr,0,4320.0,873,0,3,1,82.56302521,south,0,0,41.0
1,Male,0,type2,p1,1,0,1,36500,360.0,0,0,0,48000.0,0,pr,0,2880.0,800,0,1,1,76.04166667,North,0,0,38.0
1,Male,0,type1,p4,1,0,0,426500,360.0,0,0,0,528000.0,0,pr,0,7020.0,774,0,2,0,80.77651515,south,0,0,45.0
1,Female,0,type2,p3,1,0,1,496500,360.0,0,0,0,658000.0,0,pr,0,5520.0,830,0,4,1,75.45592705,North,0,0,51.0
1,Female,0,type1,p3,1,0,0,126500,360.0,1,0,0,228000.0,0,pr,0,7800.0,656,0,2,1,55.48245614,North,0,0,32.0
1,Joint,1,type1,p4,1,0,0,426500,180.0,0,0,0,708000.0,0,pr,0,9780.0,664,1,3,0,60.24011299,North,0,0,47.0
1,Female,0,type1,p3,1,0,0,216500,360.0,0,0,0,308000.0,0,pr,0,2220.0,689,0,5,1,70.29220779,south,0,0,42.0
1,Joint,0,type1,p4,1,0,0,396500,240.0,0,0,0,528000.0,0,pr,0,11640.0,881,1,2,1,75.09469697,central,0,1,28.0
1,Joint,1,type1,p3,1,0,0,426500,360.0,0,0,0,578000.0,0,pr,0,8820.0,515,1,2,0,73.78892734,North,0,0,38.0
1,Male,0,type2,p4,1,0,1,166500,360.0,0,0,0,418000.0,0,pr,0,0.0,577,1,2,1,75.13586957,south,0,1,39.0
1,Joint,0,type1,p4,1,0,0,426500,360.0,0,0,0,718000.0,0,pr,0,8460.0,884,1,4,1,59.40111421,south,0,0,22.0
1,Female,0,type2,p1,1,0,1,366500,360.0,1,0,0,378000.0,0,pr,0,7320.0,536,0,2,0,96.95767196,central,0,0,38.0
1,Sex Not Available,0,type1,p4,1,0,0,166500,300.0,0,0,0,248000.0,0,pr,0,2580.0,762,0,1,1,67.13709677,south,0,0,33.0
1,Female,0,type1,p1,0,0,0,566500,360.0,0,0,0,638000.0,0,pr,0,6240.0,610,0,3,0,88.79310345,North,0,0,47.0
1,Joint,1,type1,p2,1,0,0,356500,360.0,0,0,0,478000.0,0,ir,0,13320.0,568,1,4,0,74.58158996,south,0,0,36.0
1,Sex Not Available,0,type1,p4,1,0,0,476500,348.0,0,0,0,908000.0,0,sr,0,189360.0,702,0,2,1,52.47797357,south,0,0,14.0
1,Male,0,type3,p1,1,0,0,156500,360.0,0,1,0,148000.0,0,pr,0,3480.0,851,0,2,1,105.7432432,North,0,0,36.0
1,Joint,0,type1,p1,1,0,0,486500,360.0,0,0,0,1408000.0,0,ir,0,3000.0,734,1,6,0,34.55255682,central,0,0,30.0
1,Joint,0,type1,p1,1,0,0,306500,360.0,0,0,0,368000.0,0,sr,0,13080.0,663,1,3,1,83.28804348,North,0,0,39.0
1,Sex Not Available,0,type1,p4,1,0,0,136500,324.0,0,0,0,158000.0,0,pr,0,4620.0,792,1,1,1,86.39240506,south,0,0,16.0
1,Male,0,type1,p4,1,0,0,466500,288.0,0,0,0,508000.0,0,pr,0,6960.0,777,0,3,0,91.83070866,North,0,0,38.0
1,Male,0,type1,p4,1,0,0,616500,360.0,0,0,1,418000.0,0,pr,0,7260.0,665,1,1,0,75.13586957,south,0,1,39.0
1,Female,0,type1,p1,1,0,0,356500,360.0,0,0,0,448000.0,0,pr,0,8880.0,581,0,2,0,79.57589286,south,0,1,23.0
0,Joint,0,type1,p4,1,0,0,156500,180.0,0,0,0,418000.0,0,pr,0,6360.0,642,1,3,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p3,1,0,0,136500,360.0,0,0,0,178000.0,0,pr,0,3360.0,810,0,3,1,76.68539326,south,0,0,25.0
1,Joint,0,type2,p3,1,0,1,406500,360.0,0,0,0,468000.0,0,pr,0,2580.0,530,1,3,1,86.85897436,south,0,1,44.0
1,Sex Not Available,0,type1,p4,1,0,0,456500,360.0,0,0,0,478000.0,0,pr,0,5760.0,564,0,4,1,95.50209205,south,0,1,49.0
1,Female,0,type1,p4,1,0,0,226500,360.0,0,0,0,318000.0,0,pr,0,3600.0,728,0,3,0,71.22641509,North,0,0,28.0
1,Male,0,type1,p3,1,0,0,636500,360.0,1,0,0,848000.0,0,ir,0,11280.0,833,1,2,0,75.05896226,North,0,0,48.0
1,Joint,0,type1,p3,1,0,0,306500,240.0,0,0,0,488000.0,0,pr,0,5280.0,668,1,2,0,62.80737705,North,0,0,32.0
